,1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond,ExterQual,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageTypeMeanPrice,GarageYrBlt,GrLivArea,HalfBath,HeatingQC,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,Id,KitchenAbvGr,KitchenQual,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotDepth,LotFrontage,LotShape,LowQualFinSF,MSSubClass_120,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MiscVal,MoSold,NeighborhoodMeanPrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SalePrice,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
26,900,0,0,3,1,0,0,0,0,3,2,234,486,4,3,0,1,3,180,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,576,2,3,1,3,134091,2005,900,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,27,1,4,0,0,0,1,3,7200,1,0,0,0,0,120,60,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,145847,32,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,134800,0,0,1,5,900,4,222,1951,2000,2010
27,1704,0,0,3,1,0,0,0,0,3,1,1218,0,6,1,1,0,5,486,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,2,8,772,3,3,2,3,202893,2008,1704,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,1,4,0,0,0,1,3,11478,0,0,0,0,1,117,98,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,0,0,0,1,0,5,316271,50,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,306000,0,0,1,7,1704,4,0,2007,2008,2010
28,1600,0,0,2,1,0,0,0,0,3,4,1277,0,4,1,1,0,3,207,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,1,8,319,1,3,2,3,202893,1957,1600,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29,1,3,0,0,0,1,3,16321,0,1,0,0,0,347,47,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,145847,258,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,207500,0,0,1,6,1484,4,288,1957,1997,2006
29,520,0,0,1,1,0,0,0,0,3,1,0,0,1,1,0,0,3,520,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,87,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,240,1,3,1,2,134091,1920,520,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,30,1,2,0,0,0,1,3,6324,0,0,0,0,1,105,60,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,124834,0,6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,68500,0,0,1,4,520,4,49,1927,1950,2008
30,649,668,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,649,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,172,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8,250,1,2,1,3,134091,1920,1317,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31,1,3,0,0,0,1,3,8500,0,0,0,0,1,170,50,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,100124,54,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,40000,0,0,1,6,649,4,0,1920,1950,2008
31,1228,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,1228,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,271,1,3,1,3,202893,1966,1228,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32,1,4,0,0,0,1,3,8544,0,1,0,0,0,142,59,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,136793,65,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,149350,0,0,1,6,1228,4,0,1966,2006,2008
32,1234,0,0,3,1,0,0,0,0,3,3,0,0,1,1,0,0,5,1234,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,484,2,3,2,3,202893,2007,1234,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,33,1,4,0,0,0,1,3,11049,1,0,0,0,0,129,85,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,197966,30,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,179900,0,0,1,7,1234,4,0,2007,2007,2008
33,1700,0,0,4,1,0,0,0,0,3,1,1018,0,3,1,0,1,3,380,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,1,8,447,2,3,2,3,202893,1959,1700,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,34,1,4,0,0,0,1,3,10552,0,0,0,0,1,150,70,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4,145847,38,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,165500,0,0,1,6,1398,4,0,1959,1959,2010
34,1561,0,0,2,0,0,0,0,1,3,1,1153,0,6,1,1,0,5,408,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,8,556,2,3,3,3,202893,2005,1561,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,35,1,5,0,0,0,1,3,7313,0,0,0,0,1,121,60,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,246,0,1,0,0,0,8,316271,47,5,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,277500,0,0,1,6,1561,4,203,2005,2005,2007
35,1132,1320,0,4,1,0,0,0,0,3,3,0,0,1,1,0,0,5,1117,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,1,0,0,0,3,8,691,3,3,3,3,254752,2004,2452,1,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,36,1,4,0,0,0,1,3,13418,0,0,0,0,1,124,108,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,132,0,0,0,1,0,9,316271,32,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,309000,0,0,1,9,1117,4,113,2004,2005,2006
36,1097,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,4,1097,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,8,672,2,3,1,3,202893,1995,1097,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,37,1,3,0,0,0,1,3,10859,1,0,0,0,0,96,112,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,197966,64,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,145000,0,0,1,6,1097,4,392,1994,1995,2009
37,1297,0,0,3,1,0,0,0,0,3,1,1213,0,3,1,0,1,3,84,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,1,8,498,2,3,3,3,202893,1954,1297,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,38,1,3,0,0,0,1,3,8532,0,0,0,0,1,115,74,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,650,0,1,0,0,0,10,145847,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,153000,0,0,1,5,1297,4,0,1954,1990,2009
38,1057,0,0,3,1,0,0,0,0,3,1,731,0,6,1,1,0,3,326,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,246,1,3,1,3,134091,1953,1057,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,39,1,4,0,0,0,1,3,7922,0,0,0,0,1,116,68,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,145847,52,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,109000,0,0,1,5,1057,4,0,1953,2007,2010
39,1152,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,8,0,0,0,0,0,103317,1890,1152,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,40,2,2,0,0,0,1,3,6040,0,0,0,0,1,92,65,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,6,128220,0,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,82000,0,0,1,6,0,4,0,1955,1955,2008
40,1324,0,0,3,1,0,0,0,0,3,1,643,0,3,1,0,0,3,445,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,1,0,0,0,0,2,8,440,2,3,2,3,202893,1965,1324,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,41,1,3,0,0,0,1,3,8658,0,0,0,0,1,103,84,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,101,0,1,0,0,0,12,145847,138,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,160000,0,0,1,6,1088,4,0,1965,1965,2006
41,1328,0,0,2,1,0,0,0,0,3,4,967,0,4,1,0,1,3,383,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,1,0,0,0,0,1,8,308,1,3,2,3,202893,1959,1328,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,42,1,3,0,0,0,1,3,16905,0,0,0,0,1,147,115,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,242247,104,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,170000,0,0,1,5,1350,4,0,1959,1959,2007
42,884,0,0,2,1,0,0,0,0,3,3,747,93,5,2,1,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,504,2,4,2,3,202893,1983,884,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,43,1,4,0,0,0,1,3,9180,0,1,0,0,0,142,64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12,186556,0,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,144000,0,0,1,5,840,4,240,1983,1983,2007
43,938,0,0,3,1,0,0,0,0,3,3,280,491,2,4,1,0,4,167,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,8,308,1,3,1,3,134091,1977,938,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,44,1,3,0,0,0,1,3,9200,0,1,0,0,0,142,64,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,197966,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,130250,0,0,1,5,938,4,145,1975,1980,2008
44,1150,0,0,3,1,0,0,0,0,3,1,179,506,5,4,1,0,3,465,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,300,1,3,2,3,202893,1959,1150,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,45,1,3,0,0,0,1,3,7945,0,0,0,0,1,113,70,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5,145847,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,141000,0,0,1,6,1150,4,0,1959,1959,2006
45,1752,0,0,2,0,0,0,0,1,3,1,456,0,6,1,1,0,5,1296,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,2,8,576,2,3,2,3,202893,2005,1752,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,46,1,5,0,0,0,1,3,7658,0,0,0,0,1,125,61,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,412,0,1,0,0,0,2,316271,82,5,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,319900,0,0,1,6,1752,4,196,2005,2005,2010
46,1518,631,0,1,1,0,0,0,0,3,1,1351,0,6,1,1,0,5,83,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,0,1,8,670,2,3,2,3,202893,2003,2149,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,47,1,4,0,0,0,1,3,12822,0,1,0,0,0,267,48,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8,156270,43,5,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,239686,198,0,1,6,1434,4,168,2003,2003,2009
47,1656,0,0,3,1,0,0,0,0,3,3,24,0,6,1,0,0,4,1632,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,826,3,3,2,3,202893,2006,1656,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48,1,4,0,0,0,1,3,11096,0,0,0,0,1,132,84,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,225380,146,5,8,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,249700,0,0,1,7,1656,4,0,2006,2006,2007
48,736,716,0,2,0,1,0,0,0,3,1,0,0,1,1,0,0,3,736,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,102,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,103317,1890,1452,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,49,3,3,0,0,0,1,3,4456,0,0,0,0,1,135,33,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,128225,0,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,113000,0,0,1,8,736,4,0,1920,2008,2009
49,955,0,0,3,1,0,0,0,0,3,1,763,0,4,1,1,0,3,192,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,386,1,3,1,3,202893,1966,955,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,50,1,3,0,0,0,1,3,7742,0,0,0,0,1,117,66,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,136793,0,7,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,127000,0,0,1,6,955,4,0,1966,1966,2007
50,794,676,0,3,1,0,0,0,0,3,3,182,0,6,1,0,1,4,612,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,8,388,2,3,3,3,202893,1997,1470,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,51,1,3,0,0,0,1,3,13869,1,0,0,0,0,142,97,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7,192855,75,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,177000,0,0,1,6,794,4,0,1997,1997,2007
51,816,0,0,3,1,0,0,0,0,3,1,0,0,1,1,0,0,3,816,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,1,0,0,0,1,8,528,2,3,1,3,134091,1985,1176,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,52,1,3,0,0,0,1,3,6240,0,0,0,0,1,120,52,4,360,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,400,9,124834,0,6,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,114500,0,0,1,6,816,4,112,1934,1950,2006
52,816,0,0,2,0,0,1,0,0,3,4,104,712,2,6,1,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8,516,2,3,1,3,109962,1963,816,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,53,1,3,1,0,0,0,2,8472,1,0,0,0,0,77,110,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,100124,0,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,110000,0,1,0,5,816,4,106,1963,1963,2010
53,1842,0,0,0,1,0,0,0,0,3,4,1810,0,6,1,2,0,5,32,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,1,0,0,0,0,0,8,894,3,3,3,3,202893,1981,1842,1,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,54,1,4,0,0,1,0,3,50271,0,0,0,0,1,739,68,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,11,238773,72,5,9,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,385000,0,0,1,5,1842,4,857,1981,1987,2006
54,1360,0,0,3,1,0,0,0,0,3,1,384,0,5,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,1,7,572,2,3,1,3,134091,1962,1360,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55,1,3,1,0,0,0,2,7134,0,0,0,0,1,118,60,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,145847,50,5,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,130000,0,0,1,6,384,4,0,1955,1955,2007
55,1425,0,407,3,1,0,0,0,0,3,1,490,0,4,1,0,0,3,935,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,1,0,0,0,0,2,8,576,2,3,2,3,202893,1964,1425,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,56,1,3,0,0,0,1,3,10175,0,0,0,0,1,101,100,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,272,0,1,0,0,0,7,145847,0,5,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,180500,0,0,1,7,1425,4,0,1964,1964,2008
